# Generated by tools/generate_sha_vectors.py; do not edit.
# SHA-0 state_bytes=92 output_bytes=412 vectors=155
# label command state_hex message_hex_or_dash expected_state_and_schedule_hex
random-03-453 0 0e9efb06d1f26c1e167ed40b58a18f592c082f45c95c97750fe756634c07218d93fad50f07360ad08399db6e7d8c04582dafc46cd44ef9f7cd5645bf8d48e5a3507eaa8eb58a12718fa3fd65bcbcf771411f1175fa808e1e17300cce abf2a95caa3c76ed5b7208bd51fe67edaebb46e1916864ba0a2e76ccc685c7ae19b40aedd127a505092570c38bc2e59617ca70c607d947a8c050fb579c82041d5aaecdc1b6a1a66f916ce18c86dde27bd0fed784a0cf2a1e9b55764438b8b4157f4ebd9e12b3faaf3a7f5c65b7d8d3d958ed45fef89a0f2d7567e7085c2b8260388fac4aefbfe003c6ca41507101c21a7b4657e61580ee6c1648ddac5b215368cff1f30c7cd64943c430778d5e69bf5c7603a62fbf6353dc36a55a745a0f84cb4f76919eafecc01b369e6617a4fb97a7a13d47a0318547e04b30cca7cf2dbbd748dba91c879601de796e731fc169aa8a7f139ad540c81097cc718f4907aedf8b14f4f1ef225f86015dc8375f5f69646c6cf307b44efa873aca054b6c1cded1c97365afd6bd2aa25ce45664ddd56ed5424c7217499f7db0f31adbf7c3241a54f77a95b1efff03bd1cb5162b3e5d437197e5413e2efc766fc98b2d1bc5fd8b0f97565769d89468ca521e75c2e9248164701438726f346d05883e85c3e836db9f9630a642372eaadeb930cd98cf285443f19d1df1d6c72b12d2f481441ec95140766d37c4e2fa0e870e6fd985b64b933ee5a9b1d2b74ea9ddf4c04bf75ddb048f355e526088e8 73363f5a01a6590d06547153bb0a18ef929b4470280e0000000000008860525e000080e800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280e00008860525e000080e800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280e00008860525e000080e8280e00008860525e000080e8280e00008860525e280e80e8a06e525e8860d2b6000080e8280e00008860525e000080e8280e00008860525e000080e8280e0000a06e525e8860d2b6280e80e8a06e525e8860d2b6000080e80000000000000000280e0000a06e525e8860d2b6000080e800000000280e0000a06e525ea06ed2b68860d2b6280e80e88860525e280e80e8a06e525ea06ed2b6a06ed2b6a06ed2b68860d2b6280e80e8a06e525e8860d2b6280e80e88860525e000080e80000000000000000280e00008860525e000080e80000000000000000280e00008860525e280e80e8a06e525e8860d2b6280e80e88860525e000080e8
random-04-307 0 331ffa9bd22a8805859fc524671bd5e61062c2a0b3be85017f28b141b85bfda64d3bc47141a2bc7d821ef4730d463c54544819f4d9585025dea215d070e2514f08eb2198d31516293e061f6caddd239dea7f284bd58e3c870aeadf93 3fac3b8fe400331362c625576bbc68449da399172285aaa1474aacca0c50e7c84134c9cc02abd04f45c7aa9e3890a979cf07f2d09993b2fca560328eb0c07ad61d6aca69d5ab65e64c54a3679be43f971e3ff456a2b90d998a3daef76ec0ac8f28b6108fbb3e1cb873f0634500f4961c19fd543a6e229e7673efd2959caff39cb7eb1551ffdf5a856e08f805e232d56e064463aec014e9953fe72af469c6ed7b543a52d65b227da18d9114283b5dfe67fff3adeb8883b90b83912413fe50751ee6c7a860f52ffe0692a13f5951d2ad79f56d0eb7625cf5925cd11a546d788ace8a5c302911b2ddf773e065750ea0fa2da0e9f377bc609da6960331f215ab20b737c228de9719f620ebcc884bdacc3296ab6baf86554de24b8638da21cd91fd9c032e96edc7b558146651dea733a7d801b50978 221e65ea6fad612e671d00af753637ed5b51778f9809000000000000de28c23720f619974b88cceb9632ccda86af6bab4be24d5521da38869cfd91cded962e031458b5c7a7de516601d8a733807809b5000000000000000098090000de28c23720f619974b88cceb9632ccda86af6bab4be24d5521da38869cfd91cded962e031458b5c7a7de516601d8a733807809b5000000000000000098090000783620dfa29c608af2f0f626a43e066385913a1225ef2abe687210e6953d1e1817917504df6e6298406bb0edb277d454da87513ffd8d9a53a233e46d752f2fad60da39ae7bffe01c42255374537cc1274c9b9bd70f7afd818eac40a873e7c8fa385a01c6984a1678ab2e7a5c24dc8ee6ac6538fd2cf632236899138dd1523fb63653593fd85024ce74c28d494e89eb7fb602c74c24a98a1190e6b99c8cfd2678818ea8b4f42005ccff74e990c72dff0e86dee9f026796e1409010c200321d4f0e56612d66bf8c65d3e957765486b8cb6cbc2517db0b8b518500291beb03ea6392b24e6ea08f7ad21f701d13c821bfb464cea198c62e1dec03e7e740e940dad18
random-05-73 0 60452c4882168be2861f67d3b83669467c7c0c0eeec1d23a5707e1f4836d9d4d6f0ce437541c43831bbea6aceb598fe54ce3aefd66fd7188891fdd19c30b8ae04df5bfcb24a1d281274c7bc70950011246fb2b3c16542b9afcd4c5ba b775109347899bbaba1e0bf338d2e329a14465909843ce0f56fd420080eb728d6b196c88ee2826db83d430b7464d3a8be0fdc5877d39faee529c8b2c5e0db09dfa6c673e1d49e1c028 4ea7dcabcfbfc7e2df1aba640153897cd739852b48020000000000003e676cfac0e1491d00008028000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480200003e676cfac0e1491d00008028000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480200003e67ecd2c0e1491d480280283e67ecd2c0e1491d480280283e67ecd288e3491d76656cfafe86a5cfc0e1c935480280283e67ecd2c0e1491d480280283e67ecd2c0e1491d480280287665ecd2fe86a5cf88e3c93576656cfafe86a5cfc0e1c9350000802800000000480200007665ecd2fe86a5cfc0e1c93500008028480200007665ecd2b684a5cffe8625e788e3c9353e676cfa88e3491d76656cfab684a5cfb68425e7b68425e7fe8625e788e3c93576656cfafe86a5cf88e3c9353e676cfac0e1491d0000802800000000480200003e67ecd2c0e1491d0000802800000000480200003e67ecd288e3491d76656cfafe86a5cf88e3c9353e676cfac0e1491d
random-06-317 0 ceb8f74b624d200efed4b8cc4c90fceb66abe10ff882a262b925ec430c322b19dc4117da5791d453ccc755e00091bda64fd0c7cf1356eca28a85f4d38fb0e636a4a18e33998f532030499be1f8075fbeaf4ed83154e2ea21f3685ded c4e9374666d777d0bad2f91550702415ea665e0cab1c6080987714ba6bfce5eae915eb3eaa5e06a8843c84439ff8faea3ee05b5cf279f0aca42b452c0c311f24aab7da46f80b5f7c01d62fd641d615b0bbf63aedd02daa37692dcd224dc77eaef61cccbf630f39a986c303112272334d786292a34bead9b29882ec795071712431eece4ea4810e5e93a6798b6df936a6497d6131699e73cb3ee4cf203f1187ab94e02e5e682c3559fe36b631a17938050b763a4c3595a263fde204bfbb20c6f1b70e76b08131a93da2da8576ed09e389af406ca0ccaeba0fe12c6bdd0ba261c4e0564ab9bcc35d15d87359a542da444ba962569b9ca2fd9b74865a762f77ce904253615cf5524d36e1386b1fdad4a58a2298d1c9e614b8345a09d9b67a91539a4717e01ef87b4d5381fe15685f535765cdbde32705e551c52ff034721e 5603ce685a3d2b287d6dc1b133919a84066562fae809000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e8090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e80900000000000000000000e80900000000000000000000e809000000000000e8090000e80900000000000000000000e80900000000000000000000e80900000000000000000000e8090000e809000000000000e8090000e809000000000000000000000000000000000000e8090000e8090000000000000000000000000000e8090000e8090000e809000000000000e809000000000000e8090000e8090000e8090000e8090000e809000000000000e8090000e809000000000000e809000000000000000000000000000000000000e809000000000000000000000000000000000000e809000000000000e8090000e809000000000000e80900000000000000000000
random-07-488 0 dcd8b75eb92057058a363a7d2cff6a28866a3611f7335cf878b97d057a558d46a0d074723155f93ef9da52243c16d13970435a549b8ebcb5fb2fbc1cfa45c151f0dfb82b00e8db73f7cee16c2907b325a1e4f07c01c690168b0cdc72 dab7adb64a7a48a9b139363694ddcd6b2d106047f0e02185b12f6101fcece9538e64ac812f75dcec55eb2b554a5194c34e644f1ca2b9bcef1791d7d857b3eb42ba4c5200b7d4960a4c00f5812ad2419c647c78d91b3bdd4091d75c50e36220d3459c78eb7bb921ee175e69e3922058c50a03d21f9385bc7c7d447f4cf39544198a933a6210fdb0529727f7dd8c64db50b8e3d01e3b802bbf3626778a38562768cfa25f68458c3a3d6517bafd325c2706c097636f77f126f6227346391c77f70f431efdef0d5e82f1f2e65a53647b914518d48cd5a019a4d029d69c452c558ea7c77ee28a7c3caf68496f68fc207e746af6c87b48b301b0ea873b2f3d1e564ae5301e33688e30a53967cf13b9333848f72e4eaec34fae03dc105070f8200d8140638d5b29ba2af23b809f6335203d74f360326fd8da0e12cef14938e77834648d1a177b79f55444cb21a1b35d3e0f3491c0761f8fe5ae3318321db07df2e7e044c3fcb8bcf96db553988523364b87a2b30e6ed07bfccf29e4e438b488da1c45cd226b4a4f6b3ebc3d62ec6327d2de9b79e0d0daa6b2da6acfcda14785d84174c825620dbe2894a4a9aec7c8e16833d43c82d49fcb8f2ac3c22864cd8704850994eadc4bf319fc7f3cc742246f89a0ac0516d7c52c0eef972c3c70e1dd26df0b2b33b7850be232ae8c 3a13de944070b1e5ca88fc813fc365268dfa27ac400f000000000000f34bdcea3c7ffc196f2442c705aca0892cc5d7162c97ef0edde1703c2b0bdf260b85b7338cae32e20000008000000000000000000000000000000000400f0000f34bdcea3c7ffc196f2442c705aca0892cc5d7162c97ef0edde1703c2b0bdf260b85b7338cae32e20000008000000000000000000000000000000000400f000097ea291eb57d6e7203ee9551bed166994459c9580472a57968b5a196a3f3249c981d3bd45166fd06a01db14d26cc5d4d153f345ee4601434d993d5c543be7eb0e87993af83592028a41493f474160d02ba8a7cb8e7f506255d2d42850ba1db92378c1f13a9dec2e61a97cd7581365b68dff85fc55abca1d4edf15f8714bedacf215dbe9cb360b04b10b7f8f63388eed38b3fd1b3a65f8495b4d8ecc23dfe1208aa19e86f2f50c507e826784e421bfc00966614f6007b87c03a6ff1d90c466c7a9b8829c595d76a467fe83d714c44bf833c5643c1e4322c2c68ea4af722bef8b43d8595c8907619b62316a97d33a1518b0029bf58cb196eebfaacc360bb0641d0
random-08-304 0 78890ca18222bdf5dc1621f176c5805a2df657ce700a01a163a040c835b313cc18b91d3a3c68221e57f3bba7f2c823356bce76b7cf2a334468f8191b97afd59be8489ef9bc3ac2722f180f0b724023dce7a50cf2ed0ab5d3811aab92 82079a22f73d7aec38130016b0553e4437ae1896fd5c1601c8d087c477dc97150522d7c28cf1c7ea6130ff1718f53d6c1f97ab286cf70678c35f24193dba529983d9becb7d73629dd6b39f19b4b7dd53a063eba6a324498b005bca088248def3e2b4af903a4147a06d9bee691edeee690b8d332d9ea572ef873c184bb9088062b23fede139c7e36a9bf83a0bf71418d475d2cd6968efc2b8c842fcbd0c8b2eb6f964a3b80116fc4333ab574c4d2dff1b52b21932633409ed56293bce330634e18b2874c8de015c2806b90ba7f4f95080f6bb389d8a212096310ca09fa78e175b68caa387e509fc8dad5a840d39a946ff7032f484941d5feabc322254472faae625e05d664789405a99706d6d273852405df3b2fa2a887bda729a12745e608f9697d54728b5df7d79d0f5f2bc7d3fca43 2b7d9c60bf6dfbf8945c904e298a9fa02c1fcbec8009000000000000665de0255a4089476d6d709940523827fab2f35dda7b882a74129a72968f605e2847d597797ddfb5bcf2f5d043ca3f7d00000080000000000000000080090000665de0255a4089476d6d709940523827fab2f35dda7b882a74129a72968f605e2847d597797ddfb5bcf2f5d043ca3f7d000000800000000000000000800900002377452b636f6ed5ab247614fa94ca5bedcf077ae7d09e60a6c185be8234b8915012fb0cff190ba395e23bd5e94c0e2a12d60c59f23ba5b56cfacebf7384da1d2a7a6d860a186192a08d90a6de72379753c0ef0f375213e2445b879a5d698620d8d8bebd5816e3817ad0210a1ddd22b575face68cc3d4d401f060616510ff3c79e120edd937ab392d892ad646aef081df11b156f7e9475e6e96a372ca56b8309428ee48c3fdb458a72d3c10ff9818364a43c989b91750a6e91ffbc83c3225bc7957b4d5b57b14286987822c37881b3c4ebfcf85ed2f2de42429adce7b26e651a77d4b69ad371588ffcf91e4d67a18c540d4e84c97c5c91a621bfa16b2bb3f892
random-09-210 0 fd6236ba836e934ed94da5d6c71f4f839ea722477c7a3563c0f6652a194334eaf61a266d1cca926525547ca11496289881cdb1de8a47114698e2c56324d5d4c118f4e3a5d992df0e5e4a8a3f0fda58b70b7c49139f198456891b8c0a a513cc3811b022be1d34ff2753ca51d3e57b384dbe63aea6311490753e34fe0e2a3d0a67278e13d9df6c77630c2c726433b0e2bf47b38caac93c71dcf048f9c7ffac973c3a8aa2838ac01338b32145f389eb7515722db6b1186349d0ede34d9dfbb08549b8479f050f85fce0012e30a6c04cbe5d8aec21503e174d00ba0f1dfdf40fa173b335c9557fde44f6beef91464a0c524e6fa3f53b6a4127f922e1155da6d5174fd8811d78989f901299cb47f343fe8746436d1468b0d03b7fc5193c7f83d1dd5887a78c35b005d2ad46f369f33187 6ec647e2b9f1527b6972366717f5aa2fe4c62aff900600000000000058ddd183358ca787add205b0f369f34600808731000000000000000000000000000000000000000000000000000000000000000000000000000000009006000058ddd183358ca787add205b0f369f346008087310000000000000000000000000000000000000000000000000000000000000000000000000000000090060000f50fd433c6e554c13d54828106662775c665d3f03d548281066627755663d3f0c85b56b2c08373b46b375171ce3d71c706e6a044c665d3f03d54828106662775c665d3f03d54828196602775336a07c3fbb1d6403b32a5f4c003f4856b3751715e3b71c7f3e97477908687316509d43333ea80f26bb7d6405e3b71c763ef747765895302a3ec80f29eb8027308d82506abb422c5a50a20b6c8dbd183508573b40e3e8542fdd7f1356d5176040858a2373bb222c5c003f485fb315171ab34a5f4350c20b6add205b0f369f34690868731f50fd433c6e554c1ad528281f369f34690868731f50fd43356e354c1c85b56b2c08373b4fb315171ab34a5f4350c20b6
random-10-43 0 8af69346b5f73735662218624f25774adbead3e2be1fbee53a9019e5376cd83e3c208c9bc6062ed92df6fda4fec09823beb465e52d107ca29085074530b9f4c1b3eb24566fd5abbe7e2c132163c4d75ed6dfc545e6044faa9bd9b098 6627319fede70e5d9609a26eab8f9773343e18b1a31ecab82b745a269ba0d6e3618b0458b17a164fb5d7cc 688ab3f0d8d3ebaf263b8c3f95916ef1df78a03558010000000000009f3127665d0ee7ed6ea2099673978fabb1183e34b8ca1ea3265a742be3d6a09b58048b614f167ab180ccd7b500000000000000000000000000000000580100009f3127665d0ee7ed6ea2099673978fabb1183e34b8ca1ea3265a742be3d6a09b58048b614f167ab180ccd7b50000000000000000000000000000000058010000a997a591618f12f70777e01762ca3499f6cd58e85c6b5e2f1c94cbd3020c82c22d34a76a320da39585b7b5604ffe93f3c4c0fb7d81ddeb4ffafdfdb1ff426b48020909a3cbb5784a8b4f66d77356f0e6e52c100c54f55175b80b61ee2a6f5a13fe7f4adc0e4d29c2e05772d9430ac286d55c3f02ca3da3ab03f5577acbc47613bd048603b55bf61445f07211d9ade5163d20b8f4f157dadc9c2c995ed2c6bd36527b64da6430840ea23d82fc02e1e0e18fb9548252938d98203ca8c623e069b3f81c1d5028fa3fcaf90d21aad207c27b064f4ae2880fcbd83c6c973993591a69805530ae7247cc1c47d0edbd02209facdb8d7ababeacc24ee66cbd0343ce36aa
random-11-186 0 f3abfd1c4f21f0676c4d0d078a62ec7b048576697966cfae9d476cfb81e5dd8eb5c791f623e6c8cbfe0d881a4ca388dd08ff3301fed2d030d4d25d0332699b5d42bd0cbedbbbc03d563a7664f05053026882f952495a7c99e18c49fd 8d75b45832517a35506b95bc21a30964f89328ce863686709f245082103200a80cae87c0e5c766fd5e25da68368ad3812cd31449d590be97e3a9d7285889d43d1679ffac8cc991cb0f41418c25db0dec291f043017413e7f7862c83f75d3df49566fd74f0a72ada2856ad1fe55bb8717a4d15b09c81c397c5e34310f239928f10bb29eed2004dfe43e7a9a8b3ddf514d46b357277035fc077e68eb3d9c9953c01a8e6e36ec817ee365ccd3f21f14421bed2c776f8ae43c9ad6d6 8b8ad25d7381d0c4776177b9a405bf522d440d10d005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d0050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000d00500000000000000000000d00500000000000000000000d005000000000000d0050000d00500000000000000000000d00500000000000000000000d00500000000000000000000d0050000d005000000000000d0050000d005000000000000000000000000000000000000d0050000d0050000000000000000000000000000d0050000d0050000d005000000000000d005000000000000d0050000d0050000d0050000d0050000d005000000000000d0050000d005000000000000d005000000000000000000000000000000000000d005000000000000000000000000000000000000d005000000000000d0050000d005000000000000d00500000000000000000000
random-12-339 0 eaf0e05eb35292474b4521ebced475136eb7c69e907e8f3d4f0f5a99a8c61886a92f7ca5da69e52aed73d04eb7cc34f0d32f3762b57604bd74b1d8b167201aaf8b3a4a375de1a21816ef7ecf8e64575aeefb7a3d69aef7221f13b86e 472a95191a8407c7f40ad12197f5137448e99239360cae684fb26f8ea7f1d740da14d11f72bb301bcbd43e21dfe301cd1af3cacfcfe25cb1a30bf71d56980d579e94f2628b5e36ef037f2b5f15404adedf4fdcbd219a19a2bdce76e0aba48fdc94b4e8bd11c7916200d56ed82a22b1c1fb7be319785f1a3e680b7a03e657dc2c1247929a7903abd7a776f5e4dfbc82360abe5ce2ed63772c07eaf2883f478f424054516727f5dc4d30b5316f304050df72b3f4b0bc73562d43234d99664758847195e97493de4379710715fa1c2ef4e6f1fc1c918fcfcf8e63457559afc9a202c97000fad6f345e57c3efca870993f7fad4d5b312eb46350ffd6f4e634b0b4cbd329299fa5dfdbf9c636d9c2ba4b6163e1b3c33d7dd9fc98cf6730a53299ae28773c130fefce186ba60c94277b8eb7dacf196a573d73369d415a09b77b43bf0958b45bf4ec2fa669751819a1d247710826dbf2 72083356fa9dd038621c9c06b58c082498f9a833980a000000000000f45bb45869a62feca1191875087147d280f2db2600000000000000000000000000000000000000000000000000000000000000000000000000000000980a0000f45bb45869a62feca1191875087147d280f2db2600000000000000000000000000000000000000000000000000000000000000000000000000000000980a00005542ac2d61d7683eb9e1c3535d33ebffe125b318b9e1c3535d33ebff792fb318eca36f7e3ce483c1c0ce704bb1908481ddc130d9e125b318b9e1c3535d33ebffe125b318b9e1c353c539ebffb4671f35d836ab6de4d228acbc1658e7c0ce704b299a848188839cf418f8db26cd48ac2d3495c413403cab6d299a848110899cf44dba770bac9fc413157e0740d047ecbffc2af38a715ef4ca6c51b458a4ee83c10d86dc66850540929dfd9bb450b537996420f38abc1658e758c4704b7cd828ace954f4caa1191875087147d218f8db265542ac2d61d7683e21ebc353087147d218f8db265542ac2df9dd683eeca36f7e3ce483c158c4704b7cd828ace954f4ca
random-13-504 0 ed1bd91e5f5faf5cd0404cf9df7fb4d2356f26ceac8c155a97193e37e7d04ec627b2dd5915256910fff0406a24964cf1c46abc346b1926126031acd6b663213e3aa47991f7b55a58a6333f0d7e9e94cddbc2d4df3ed298e0a145500e 978311c7bc982bdd241f8cb65d04eb83c349a133f1f42c6f3156b1097175fb054cf76b8dc2046f3691cdc3789a910a2182a5669dce2eb4d99a56c7399d71095f1652152ef2e4bc8feb24b874d0466dac3bde1659b3d4554f1998a594131863c7aea2eedc37d3ce8ce206a978e168e9f4b4bc76c02a2e4ab36aad791914d44e3ab28c7013abef7da09dd098124cde9c9dcee61c2ea5fa921631023780fcb501e8e29bfcfaad3ea20c489deecdac5e088e16529c04eb8dd2bdc20bccd2f3d5943a7740b167a50a1a7fec61296c0b332c86c6e9c5830c57a0b20238674d05115306499513e4242ab579fd617c2ca9f45fd97859078a69b0f805f7c34dc56ca66e369b98347346c245c8db30460bbdcbb24063211ea86b34e55fdff0ce80cf01778f0f75b2fe5853e9176aaa0b967ecf1b0dc0deb7048fe755e567500907a8cc50e28d59101a947609a7675f22d6da17a5162444c5b816f6b3761acfd284e61b225a7db462c1ce4f94d64f62285a847cf214026106d74713f73f90b65e928ffa55a1729e62f3a038c6b4ba6211ee02f5c495307ba1b015405cfffbb5ddcfe67817adad7a813f200012909ac4f5ff53fdd6dc69bbd7c3652632ed987329fbb2b109e792d0c82ab24cbeb18407e234a1852b6dfb7b8652c7142d79903bfc743ad4a95fb4ce5a2280acf5cc77a310cd88781d301eece328a568882a 77d2ca357eafc5e82d5f4f28c38ccc50cd21401bc00f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00f00000000000000000000c00f00000000000000000000c00f000000000000c00f0000c00f00000000000000000000c00f00000000000000000000c00f00000000000000000000c00f0000c00f000000000000c00f0000c00f000000000000000000000000000000000000c00f0000c00f0000000000000000000000000000c00f0000c00f0000c00f000000000000c00f000000000000c00f0000c00f0000c00f0000c00f0000c00f000000000000c00f0000c00f000000000000c00f000000000000000000000000000000000000c00f000000000000000000000000000000000000c00f000000000000c00f0000c00f000000000000c00f00000000000000000000
